account_name,month,tons,net_sales,avg6m_tons,avg6m_sales,gap_days,median_gap,alert_tier,growth_tier,tier_label,buyer_type
AMERICAN HAZMAT RENTALS LLC,2023-10-01,5.1000000000000005,10394.0,5.925000000000001,13335.0,30.0,31.0,Yellow,,Yellow,regular
CARGO CRAFT OF TEXAS,2024-10-01,5.1,27033.0,3.35,18002.5,61.0,31.0,Yellow,,Yellow,regular
D S MACHINE INC,2024-01-01,5.1,20392.0,3.5,10111.0,92.0,31.0,Yellow,,Yellow,regular
"PARAGON ROOFING, LLC",2024-10-01,5.1,7127.0,6.2749999999999995,8808.75,30.0,31.0,Yellow,,Yellow,regular
METROPLEX SHEET METAL INC,2025-05-01,5.0,33752.0,6.166666666666667,12020.0,30.0,31.0,Yellow,,Yellow,regular
BW SINCLAIR INC,2024-12-01,5.0,33054.0,7.1000000000000005,43514.333333333336,30.0,31.0,Yellow,,Yellow,regular
OMI CRANES,2024-09-01,5.0,15370.0,3.85,10833.166666666666,92.0,31.0,Yellow,,Yellow,regular
ASA FOOD EQUIPMENT,2024-04-01,5.0,12012.0,4.425,16736.75,31.0,31.0,Yellow,,Yellow,regular
"LANE WEATHER MART, INC.",2023-12-01,5.0,7034.0,2.825,4443.25,61.0,31.0,Yellow,,Yellow,regular
EGS PRODUCTION MACHINE,2023-10-01,4.9,12201.0,2.5500000000000003,6336.0,92.0,31.0,Yellow,,Yellow,regular
ENTEX FABRICATIONS INC,2025-03-01,4.9,4970.0,6.633333333333334,6654.666666666667,28.0,31.0,Yellow,,Yellow,regular
MCHONE METAL FABRICATORS INC,2024-07-01,4.8,5163.0,3.85,7203.833333333333,30.0,31.0,Yellow,,Yellow,regular
AMERICAN VAULT CORP,2024-02-01,4.7,18392.0,2.85,18207.333333333332,62.0,31.0,Yellow,,Yellow,regular
"BLACK IRON PRODUCTS, LLC",2024-07-01,4.7,9195.0,4.333333333333334,8865.0,61.0,31.0,Yellow,,Yellow,regular
MATRIX METALS MFG,2024-04-01,4.7,7740.0,4.316666666666666,9472.666666666666,31.0,31.0,Yellow,,Yellow,regular
V B STAINLESS,2025-01-01,4.6,25044.0,2.2166666666666663,8802.5,92.0,31.0,Yellow,,Yellow,regular
SM FAB INC,2025-06-01,4.6,20129.0,6.366666666666667,18608.333333333332,31.0,31.0,Yellow,,Yellow,regular
BW SINCLAIR INC,2024-09-01,4.6,15769.0,3.4333333333333336,21416.333333333332,31.0,31.0,Yellow,,Yellow,regular
MIDWEST MACHINE LLC,2024-02-01,4.6,8325.0,2.1333333333333333,8761.0,153.0,62.0,Yellow,,Yellow,sporadic
ADVANCED MACHINING & TOOL INC,2025-03-01,4.6,6003.0,3.3333333333333335,4767.666666666667,59.0,31.0,Yellow,,Yellow,regular
"SOUTHERN ELEVATOR & ELECTRIC S S.E.E.S., INC",2024-10-01,4.6,5964.0,2.983333333333333,4325.666666666667,61.0,31.0,Yellow,,Yellow,regular
ACCURATE METAL STAMPING LTD,2023-09-01,4.5,24285.0,5.925000000000001,24019.25,31.0,31.0,Yellow,,Yellow,regular
BW SINCLAIR INC,2025-06-01,4.5,21678.0,5.8999999999999995,27415.166666666668,31.0,31.0,Yellow,,Yellow,regular
SPEC BUILDING MATERIALS,2025-01-01,4.5,16475.0,4.316666666666666,13189.833333333334,61.0,31.0,Yellow,,Yellow,regular
TEXAS METAL FABRICATORS INC,2024-07-01,4.5,15615.0,3.1333333333333333,9824.333333333334,91.0,31.0,Yellow,,Yellow,regular
RESTAURANT SERVICES INC,2025-02-01,4.5,14333.0,6.016666666666667,18882.666666666668,31.0,31.0,Yellow,,Yellow,regular
GUZMAN MFG CO,2023-11-01,4.5,12956.0,4.04,11947.4,61.0,31.0,Yellow,,Yellow,regular
WAM INC - TEXAS DIVISION,2025-04-01,4.5,10691.0,4.183333333333334,12103.166666666666,90.0,31.0,Yellow,,Yellow,regular
ACCURATE METAL STAMPING LTD,2024-08-01,4.5,9324.0,5.633333333333333,12341.666666666666,31.0,31.0,Yellow,,Yellow,regular
"31 THREE DESIGN & METALWORK, L",2024-03-01,4.4,16370.0,3.8000000000000003,7546.75,60.0,31.0,Yellow,,Yellow,regular
UNIQUE STAINLESS DESIGNS LLC,2025-05-01,4.4,9378.0,3.983333333333333,11977.166666666666,30.0,31.0,Yellow,,Yellow,regular
MANUFACTURAS VALLE ALTO KM 52 CARRETERA NAUCALPAN-TOLU,2025-03-01,4.4,9135.0,1.2666666666666668,5688.5,90.0,31.0,Yellow,,Yellow,regular
STARKE MACHINE CO,2025-06-01,4.4,8938.0,1.9000000000000004,4438.5,92.0,31.0,Yellow,,Yellow,regular
BW SINCLAIR INC,2024-01-01,4.3,28874.0,6.066666666666667,34527.0,31.0,31.0,Yellow,,Yellow,regular
STEWART SYSTEMS BAKING LLC,2024-11-01,4.3,22113.0,5.183333333333334,17008.0,31.0,31.0,Yellow,,Yellow,regular
E M F CO INC,2024-10-01,4.3,19999.0,3.266666666666667,14267.333333333334,122.0,46.0,Yellow,,Yellow,sporadic
TD INDUSTRIES INC,2024-06-01,4.3,10269.0,3.8666666666666667,11145.0,61.0,31.0,Yellow,,Yellow,regular
TAMRA GROUP INC DBA ENGAGE IND,2024-10-01,4.3,3563.0,3.516666666666666,4892.0,30.0,31.0,Yellow,,Yellow,regular
CEN-TEX SHEET METAL FABRICATOR,2025-06-01,4.2,22693.0,5.15,21534.75,61.0,60.0,Yellow,,Yellow,sporadic
WRICO STAMPING CO OF TEXAS,2023-10-01,4.2,14365.0,5.58,17535.2,30.0,31.0,Yellow,,Yellow,regular
J & R MANUFACTURING INC,2023-12-01,4.2,11031.0,5.383333333333333,13524.666666666666,30.0,31.0,Yellow,,Yellow,regular
GUZMAN MFG CO,2023-08-01,4.2,9473.0,4.533333333333333,12867.333333333334,31.0,31.0,Yellow,,Yellow,regular
PERFORMANCE INDUSTRIES,2025-06-01,4.199999999999999,13775.0,3.0833333333333335,9869.5,61.0,31.0,Yellow,,Yellow,regular
"LANE WEATHER MART, INC.",2024-04-01,4.199999999999999,5224.0,2.883333333333333,4468.333333333333,60.0,31.0,Yellow,,Yellow,regular
TAC INDUSTRIES INC,2024-01-01,4.1,25430.0,5.55,27113.5,31.0,30.5,Yellow,,Yellow,regular
CATCO USA LLC,2024-06-01,4.1,15091.0,5.466666666666668,20061.5,61.0,31.0,Yellow,,Yellow,regular
STEWART SYSTEMS BAKING LLC,2024-02-01,4.1,14440.0,4.6000000000000005,19483.5,31.0,31.0,Yellow,,Yellow,regular
CLASSIC STAINLESS,2025-05-01,4.1,14370.0,2.85,12474.166666666666,61.0,31.0,Yellow,,Yellow,regular
LINKUP INTERNATIONAL L.P.,2023-09-01,4.1,9510.0,5.4,12586.0,31.0,31.0,Yellow,,Yellow,regular
ENTEX FABRICATIONS INC,2023-07-01,4.1,4579.0,2.55,5840.0,30.0,31.0,Yellow,,Yellow,regular
ENTEX FABRICATIONS INC,2023-10-01,4.1,4569.0,3.9799999999999995,6030.2,30.0,31.0,Yellow,,Yellow,regular
"METAL WORK SPECIALTIES, LTD",2025-06-01,4.1,4348.0,3.15,3168.5,182.0,91.0,Yellow,,Yellow,sporadic
A FAB INDUSTRIES,2024-06-01,4.1,4075.0,3.133333333333333,3700.5,61.0,31.0,Yellow,,Yellow,regular
ENTEX FABRICATIONS INC,2025-01-01,4.1,3667.0,4.166666666666667,4694.5,92.0,31.0,Yellow,,Yellow,regular
CENTRAL METAL SERVICE INC,2023-11-01,4.0,16810.0,3.8666666666666667,17942.666666666668,61.0,31.0,Yellow,,Yellow,regular
STAR MANUFACTURING LLC,2024-05-01,4.0,15385.0,3.1666666666666665,12913.0,61.0,31.0,Yellow,,Yellow,regular
WATERLOO PANELING LLC,2025-01-01,4.0,14810.0,3.5500000000000007,17891.0,31.0,31.0,Yellow,,Yellow,regular
BADGETT CORPORATION,2023-09-01,4.0,14035.0,2.7,9656.0,62.0,31.0,Yellow,,Yellow,regular
"O2 COOL MANUFACTURING, LLC",2024-04-01,4.0,7397.0,4.9,7568.0,31.0,31.0,Yellow,,Yellow,regular
"DALLAS TEXAS TOOL & DIE, INC",2025-03-01,4.0,6563.0,4.716666666666666,5730.333333333333,28.0,31.0,Yellow,,Yellow,regular
MATRIX METALS MFG,2025-01-01,4.0,4673.0,4.933333333333333,6164.333333333333,31.0,31.0,Yellow,,Yellow,regular
SPEC BUILDING MATERIALS,2025-06-01,3.9,18130.0,5.333333333333333,16636.333333333332,31.0,31.0,Yellow,,Yellow,regular
E M F CO INC,2024-06-01,3.9,13767.0,2.75,11401.5,92.0,46.0,Yellow,,Yellow,sporadic
TD INDUSTRIES INC,2024-04-01,3.9,9893.0,3.283333333333333,9604.666666666666,60.0,31.0,Yellow,,Yellow,regular
ADVANCED LIGHTNING TECHNOLOGY,2024-02-01,3.9,6372.0,3.0499999999999994,4373.666666666667,62.0,31.0,Yellow,,Yellow,regular
ELECTRO SOLUTIONS,2023-08-01,3.9,4986.0,2.65,3467.0,61.0,31.0,Yellow,,Yellow,regular
QUICK-WAY MANUFACTURING INC,2025-01-01,3.8000000000000003,11921.0,2.4499999999999997,7518.0,61.0,31.0,Yellow,,Yellow,regular
J & R MANUFACTURING INC,2024-11-01,3.8,10168.0,2.983333333333334,8366.0,61.0,31.0,Yellow,,Yellow,regular
AMERICAN HAZMAT RENTALS LLC,2025-04-01,3.8,7263.0,3.283333333333333,5344.666666666667,90.0,31.0,Yellow,,Yellow,regular
AIR CLEANING TECHNOLOGY INC,2024-05-01,3.8,5255.0,4.316666666666666,6271.333333333333,30.0,31.0,Yellow,,Yellow,regular
ELECTRO SOLUTIONS,2024-10-01,3.8,3447.0,3.1833333333333336,3550.6666666666665,92.0,31.0,Yellow,,Yellow,regular
LARSON ELECTRONICS LLC,2024-12-01,3.8,3266.0,1.64,3022.4,91.0,31.0,Yellow,,Yellow,regular
COHN & GREGORY SUPPLY LLC,2024-03-01,3.7,21859.0,2.1333333333333333,11398.166666666666,60.0,31.0,Yellow,,Yellow,regular
GENERAL AVIATION INDUSTRIES IN,2024-02-01,3.7,9541.0,5.216666666666666,13137.0,31.0,31.0,Yellow,,Yellow,regular
EGS PRODUCTION MACHINE,2024-03-01,3.7,9465.0,2.4,5997.8,91.0,31.0,Yellow,,Yellow,regular
P & W QUALITY MACHINE INC,2024-06-01,3.7,4272.0,3.9,6011.0,31.0,31.0,Yellow,,Yellow,regular
CENTRAL TRANSPORT,2025-06-01,3.6999999999999997,6296.0,3.233333333333333,4945.5,61.0,31.0,Yellow,,Yellow,regular
ADVANCED MACHINING & TOOL INC,2024-07-01,3.6999999999999997,4321.0,4.05,6008.5,30.0,31.0,Yellow,,Yellow,regular
VIVA RAILINGS,2025-03-01,3.6,16952.0,4.833333333333333,12807.5,28.0,31.0,Yellow,,Yellow,regular
GUZMAN MFG CO,2023-07-01,3.6,10539.0,4.7,14564.5,30.0,31.0,Yellow,,Yellow,regular
MATRIX METALS MFG,2025-04-01,3.6,5341.0,4.283333333333332,5254.833333333333,59.0,31.0,Yellow,,Yellow,regular
HILL MFG INC.,2025-05-01,3.6,4317.0,1.8,5284.166666666667,30.0,31.0,Yellow,,Yellow,regular
AMERICAN VAULT CORP,2024-10-01,3.5,13295.0,4.0,15659.333333333334,61.0,31.0,Yellow,,Yellow,regular
CATCO USA LLC,2024-12-01,3.5,12694.0,4.75,17049.0,30.0,31.0,Yellow,,Yellow,regular
BAKER TANKHEAD INC,2024-03-01,3.5,12666.0,4.7,17677.166666666668,29.0,31.0,Yellow,,Yellow,regular
CATCO USA LLC,2024-08-01,3.5,12396.0,4.183333333333334,15279.166666666666,31.0,31.0,Yellow,,Yellow,regular
IRVING TOOL & MFG,2023-12-01,3.5,5349.0,3.9499999999999997,6316.166666666667,30.0,31.0,Yellow,,Yellow,regular
BUFERD CO INC DBA UNITY MFG,2024-02-01,3.4000000000000004,9897.0,2.35,7417.5,92.0,31.0,Yellow,,Yellow,regular
BENTINTOSHAPE LLC,2025-06-01,3.4000000000000004,6692.0,4.016666666666667,6627.166666666667,31.0,31.0,Yellow,,Yellow,regular
"CONTINENTAL NH3 PRODUCTS CO.,",2025-01-01,3.4,19528.0,4.05,13158.5,61.0,31.0,Yellow,,Yellow,regular
R2 Fabrication,2024-03-01,3.4,15722.0,1.8,8679.0,60.0,31.0,Yellow,,Yellow,regular
STEWART SYSTEMS BAKING LLC,2024-10-01,3.4,14877.0,4.633333333333334,14105.333333333334,30.0,31.0,Yellow,,Yellow,regular
TEXAS PRO FAB CORP,2024-11-01,3.4,12219.0,4.516666666666667,9153.333333333334,31.0,31.0,Yellow,,Yellow,regular
ED W SMITH MACHINE WORKS INC,2024-03-01,3.3,19796.0,2.54,16219.2,60.0,31.0,Yellow,,Yellow,regular
"CENTRALIZED PRODUCTION, LLC",2025-04-01,3.3,16401.0,3.5,17489.5,59.0,29.5,Yellow,,Yellow,regular
UNIQUE STAINLESS DESIGNS LLC,2023-11-01,3.3,12163.0,4.18,16429.2,31.0,31.0,Yellow,,Yellow,regular
PEDCO SYSTEMS INC,2024-01-01,3.3,10647.0,4.55,13206.666666666666,31.0,31.0,Yellow,,Yellow,regular
THE BRANDT COMPANIES LLC ATTN: BRIAN RUSSELL,2024-12-01,3.3,8219.0,4.4,10943.5,91.0,31.0,Yellow,,Yellow,regular
MAXIMUM INDUSTRIES INC,2024-03-01,3.3,6282.0,3.4499999999999997,7770.833333333333,29.0,31.0,Yellow,,Yellow,regular
REGAL RESEARCH & MFG CO INC,2024-08-01,3.3,5201.0,3.9000000000000004,6595.833333333333,61.0,60.0,Yellow,,Yellow,sporadic
REGAL RESEARCH & MFG CO INC,2025-06-01,3.3,5160.0,3.9,6443.833333333333,31.0,60.0,Yellow,,Yellow,sporadic
LINKUP INTERNATIONAL L.P.,2024-07-01,3.3,5109.0,2.35,5917.5,61.0,31.0,Yellow,,Yellow,regular
TRINITY AIR CONDITIONING INC,2024-04-01,3.3,4793.0,3.4,4304.0,183.0,91.0,Yellow,,Yellow,sporadic
"MURRAY KUSTOM RODS, LLC",2023-09-01,3.3,4531.0,2.533333333333333,4090.0,62.0,31.0,Yellow,,Yellow,regular
TX PNEUDRAULIC DBA SOUTHWESTER,2025-01-01,3.3,4421.0,3.15,5847.166666666667,31.0,31.0,Yellow,,Yellow,regular
CARGO CRAFT OF TEXAS,2025-01-01,3.2,18211.0,2.766666666666667,15205.333333333334,61.0,31.0,Yellow,,Yellow,regular
"O2 COOL MANUFACTURING, LLC",2024-05-01,3.2,14031.0,4.333333333333333,9722.333333333334,30.0,31.0,Yellow,,Yellow,regular
VIVA RAILINGS,2023-09-01,3.2,9420.0,2.7750000000000004,11993.75,31.0,31.0,Yellow,,Yellow,regular
LENNOX INDUSTRIES INC,2024-10-01,3.2,6428.0,1.7,3483.6666666666665,61.0,31.0,Yellow,,Yellow,regular
"DALLAS TEXAS TOOL & DIE, INC",2024-08-01,3.2,4720.0,4.183333333333334,5897.166666666667,31.0,31.0,Yellow,,Yellow,regular
DYNAMIC MANUFACTURING SOLUTION,2024-05-01,3.2,4565.0,2.2,3059.0,90.0,31.0,Yellow,,Yellow,regular
IRVING TOOL & MFG,2024-02-01,3.2,4288.0,3.283333333333333,5155.333333333333,31.0,31.0,Yellow,,Yellow,regular
D S MACHINE INC,2024-12-01,3.2,3450.0,2.783333333333333,3961.5,61.0,31.0,Yellow,,Yellow,regular
AMERICAN VAULT CORP,2025-04-01,3.1,11436.0,2.9499999999999997,11143.333333333334,59.0,31.0,Yellow,,Yellow,regular
GRIFFIN PRODUCTS INC,2025-05-01,3.1,10589.0,2.466666666666667,5331.0,334.0,168.0,Yellow,,Yellow,sporadic
STEWART SYSTEMS BAKING LLC,2025-03-01,3.1,10197.0,2.783333333333333,12791.833333333334,28.0,31.0,Yellow,,Yellow,regular
NTEX SCREW MACHINE PRODUCTS LL,2024-12-01,3.1,7093.0,3.1,8227.666666666666,61.0,31.0,Yellow,,Yellow,regular
REPUBLIC SALES & MFG,2025-05-01,3.1,5666.0,3.8000000000000003,7675.833333333333,30.0,31.0,Yellow,,Yellow,regular
"SOUTHERN ELEVATOR & ELECTRIC S S.E.E.S., INC",2024-06-01,3.1,4188.0,3.1,4735.25,61.0,31.0,Yellow,,Yellow,regular
TAMRA GROUP INC DBA ENGAGE IND,2024-06-01,3.1,4186.0,2.433333333333333,5667.5,31.0,31.0,Yellow,,Yellow,regular
AMERICAN HAZMAT RENTALS LLC,2024-12-01,3.1,3903.0,2.6666666666666665,4207.833333333333,61.0,31.0,Yellow,,Yellow,regular
A FAB INDUSTRIES,2024-07-01,3.1,2819.0,3.3499999999999996,3831.0,30.0,31.0,Yellow,,Yellow,regular
GENERAL AVIATION INDUSTRIES IN,2024-05-01,3.0999999999999996,7182.0,3.1166666666666667,8473.666666666666,30.0,31.0,Yellow,,Yellow,regular
ADVANCED MACHINING & TOOL INC,2023-12-01,3.0999999999999996,4241.0,4.220000000000001,5939.4,30.0,31.0,Yellow,,Yellow,regular
AMERICAN MTL SPLY DBA AMERICAN,2025-04-01,3.0,11986.0,3.783333333333333,8045.833333333333,31.0,31.0,Yellow,,Yellow,regular
TAYLOR PRESS PRODUCTS CO,2024-07-01,3.0,10673.0,2.8333333333333335,13414.5,30.0,31.0,Yellow,,Yellow,regular
HYDRAULICS INC,2024-01-01,3.0,8498.0,3.08,8437.2,92.0,31.0,Yellow,,Yellow,regular
GUZMAN MFG CO,2025-04-01,3.0,8133.0,3.4333333333333336,11375.333333333334,31.0,31.0,Yellow,,Yellow,regular
BENTINTOSHAPE LLC,2024-07-01,3.0,4415.0,1.5,3244.6666666666665,61.0,31.0,Yellow,,Yellow,regular
FRONTIER BOLT CO OF TX INC,2023-10-01,3.0,2990.0,1.9,3606.5,30.0,45.5,Yellow,,Yellow,sporadic
TEXAS NAMEPLATE CO INC,2024-05-01,2.9000000000000004,15302.0,2.4,14990.166666666666,61.0,31.0,Yellow,,Yellow,regular
UNIQUE STAINLESS DESIGNS LLC,2025-03-01,2.9000000000000004,8374.0,3.183333333333333,9645.833333333334,90.0,31.0,Yellow,,Yellow,regular
TX PNEUDRAULIC DBA SOUTHWESTER,2025-04-01,2.9000000000000004,6622.0,3.4166666666666665,6144.5,31.0,31.0,Yellow,,Yellow,regular
"LANE WEATHER MART, INC.",2025-01-01,2.9000000000000004,3056.0,3.2166666666666663,3974.8333333333335,92.0,31.0,Yellow,,Yellow,regular
POSEIDON PRODUCTIONS DBA,2023-08-01,2.9,5013.0,1.5,2839.5,61.0,31.0,Yellow,,Yellow,regular
"DALLAS TEXAS TOOL & DIE, INC",2025-04-01,2.9,4246.0,3.9499999999999993,5190.5,31.0,31.0,Yellow,,Yellow,regular
THE HAPPY TOYMAKER LLC,2024-12-01,2.9,4037.0,3.05,3757.5,61.0,31.0,Yellow,,Yellow,regular
ADVANCED LIGHTNING TECHNOLOGY,2024-03-01,2.9,3942.0,3.483333333333333,4946.833333333333,29.0,31.0,Yellow,,Yellow,regular
"LANE WEATHER MART, INC.",2024-10-01,2.9,3369.0,3.433333333333333,4336.166666666667,30.0,31.0,Yellow,,Yellow,regular
PROPELL AMERICAN LLC,2023-09-01,2.8000000000000003,9818.0,3.3,10048.25,31.0,31.0,Yellow,,Yellow,regular
CENTRAL TRANSPORT,2023-10-01,2.8000000000000003,5669.0,3.4,6059.8,30.0,31.0,Yellow,,Yellow,regular
AMERICAN HAZMAT RENTALS LLC,2025-06-01,2.8000000000000003,4944.0,3.483333333333334,5747.833333333333,31.0,31.0,Yellow,,Yellow,regular
WATERLOO PANELING LLC,2025-05-01,2.8,10821.0,2.566666666666667,14202.5,30.0,31.0,Yellow,,Yellow,regular
HARTLINE INC. dba INTEGRUS FABRICATION,2025-06-01,2.8,10318.0,1.9,6815.0,31.0,15.5,Yellow,,Yellow,regular
AIR CLEANING TECHNOLOGY INC,2023-09-01,2.8,6410.0,3.5666666666666664,6138.333333333333,62.0,31.0,Yellow,,Yellow,regular
FLUSCHE ENTERPRISES INC,2024-10-01,2.8,2313.0,1.2166666666666666,2237.0,61.0,31.0,Yellow,,Yellow,regular
V B STAINLESS,2025-04-01,2.7,15184.0,1.9833333333333332,9015.833333333334,90.0,31.0,Yellow,,Yellow,regular
PERFORMANCE INDUSTRIES,2024-03-01,2.7,10720.0,2.4166666666666665,9190.0,60.0,31.0,Yellow,,Yellow,regular
QUALITY FABRICATION & DESIGN I,2025-06-01,2.7,9634.0,1.1333333333333333,5264.5,92.0,31.0,Yellow,,Yellow,regular
PROPELL AMERICAN LLC,2023-10-01,2.7,8383.0,3.18,9715.2,30.0,31.0,Yellow,,Yellow,regular
WHATLEY GLASS - DBA ROYAL GLAS,2025-06-01,2.7,3810.0,3.4,4620.666666666667,61.0,31.0,Yellow,,Yellow,regular
THE HENRY GROUP INC,2025-01-01,2.7,3734.0,2.116666666666667,4608.833333333333,92.0,31.0,Yellow,,Yellow,regular
"SOUTHERN ELEVATOR & ELECTRIC S S.E.E.S., INC",2024-08-01,2.7,3423.0,2.9,4379.0,31.0,31.0,Yellow,,Yellow,regular
TARGET SHEET METAL AND MFG INC,2025-06-01,2.6,23110.0,1.3,8546.6,61.0,31.0,Yellow,,Yellow,regular
FARWELL SHEET METAL LLC,2023-11-01,2.6,9873.0,1.0666666666666667,4376.333333333333,61.0,31.0,Yellow,,Yellow,regular
NORTH TEXAS VALVE & MACHINE,2024-01-01,2.6,8952.0,0.9666666666666668,3540.3333333333335,92.0,31.0,Yellow,,Yellow,regular
MATERIALS TRANSPORTATION CO,2025-03-01,2.6,7486.0,3.366666666666667,10097.0,28.0,31.0,Yellow,,Yellow,regular
LINKUP INTERNATIONAL L.P.,2024-04-01,2.6,6851.0,3.3166666666666664,8453.833333333334,60.0,31.0,Yellow,,Yellow,regular
"MURRAY KUSTOM RODS, LLC",2024-01-01,2.6,5772.0,2.966666666666667,5269.333333333333,61.0,31.0,Yellow,,Yellow,regular
TRINITY AIR CONDITIONING INC,2024-07-01,2.6,3282.0,3.1333333333333333,3963.3333333333335,91.0,91.0,Yellow,,Yellow,sporadic
SAGE INTERNATIONAL INC DBA JAY,2024-04-01,2.6,3147.0,2.475,3122.0,60.0,31.0,Yellow,,Yellow,regular
AMC PILOT CAR SUPPLY & ASSOCIA,2024-12-01,2.5,12227.0,0.9,4819.833333333333,61.0,31.0,Yellow,,Yellow,regular
TAYLOR PRESS PRODUCTS CO,2024-05-01,2.5,10151.0,3.216666666666667,14071.333333333334,90.0,31.0,Yellow,,Yellow,regular
WEST COAST CRYOGENIC SOLUTIONS,2024-08-01,2.5,9450.0,2.7399999999999998,12388.2,31.0,31.0,Yellow,,Yellow,regular
OMI CRANES,2023-10-01,2.5,7495.0,2.066666666666667,6741.333333333333,61.0,31.0,Yellow,,Yellow,regular
"EASTERN INDUSTRIAL SUPPLIES, I",2025-05-01,2.5,7475.0,1.35,5112.5,608.0,304.0,Yellow,,Yellow,sporadic
POSEIDON PRODUCTIONS DBA,2025-04-01,2.5,4936.0,1.0833333333333333,1840.5,59.0,31.0,Yellow,,Yellow,regular
ADVANCED MACHINING & TOOL INC,2024-04-01,2.5,3871.0,3.516666666666667,5418.5,31.0,31.0,Yellow,,Yellow,regular
"Reinhardt Fabrication, LLC",2024-05-01,2.5,3644.0,3.1666666666666665,4233.0,30.0,31.0,Yellow,,Yellow,regular
GRIFFIN PRODUCTS INC,2024-06-01,2.5,3135.0,2.15,2702.0,305.0,168.0,Yellow,,Yellow,sporadic
VALCORP ENTERPRISES LLC,2024-09-01,2.4000000000000004,3650.0,2.6166666666666667,4951.5,62.0,31.0,Yellow,,Yellow,regular
ELECTRO SOLUTIONS,2025-04-01,2.4000000000000004,2823.0,2.45,2470.3333333333335,90.0,31.0,Yellow,,Yellow,regular
ANTENNA PRODUCTS CORP,2024-09-01,2.4,19264.0,0.8833333333333334,6581.833333333333,92.0,31.0,Yellow,,Yellow,regular
STANDARD IND MFG PARTNERS LLC,2023-09-01,2.4,14075.0,2.6999999999999997,17032.5,31.0,31.0,Yellow,,Yellow,regular
MARATHONNORCO AEROSPACE INC,2023-10-01,2.4,9705.0,1.025,4803.25,61.0,31.0,Yellow,,Yellow,regular
PRECISION M/C MANUFACTURING IN,2024-09-01,2.4,7539.0,3.1666666666666665,6340.833333333333,62.0,31.0,Yellow,,Yellow,regular
"LANE WEATHER MART, INC.",2023-10-01,2.4,2936.0,2.1,3579.6666666666665,92.0,31.0,Yellow,,Yellow,regular
"GLENN METALCRAFT TEXAS, LLC",2024-06-01,2.4,2594.0,0.8333333333333334,1417.1666666666667,61.0,31.0,Yellow,,Yellow,regular
"SOUTHERN ELEVATOR & ELECTRIC S S.E.E.S., INC",2024-07-01,2.3000000000000003,3910.0,2.94,4570.2,30.0,31.0,Yellow,,Yellow,regular
DAYTON ROGERS MFG CO,2024-05-01,2.3,6419.0,1.9333333333333336,7676.166666666667,30.0,31.0,Yellow,,Yellow,regular
AMERICAN SHEET METAL,2024-03-01,2.3,4409.0,1.8499999999999999,4954.0,91.0,31.0,Yellow,,Yellow,regular
METALRITE INC,2024-06-01,2.3,4127.0,2.1666666666666665,3259.0,152.0,61.0,Yellow,,Yellow,sporadic
WHATLEY GLASS - DBA ROYAL GLAS,2025-04-01,2.3,3541.0,3.0,4239.666666666667,31.0,31.0,Yellow,,Yellow,regular
STEEL AND PIPE SUPPLY CO. INC dba METALS 2 GO,2024-12-01,2.2,9054.0,2.3833333333333333,11526.333333333334,30.0,31.0,Yellow,,Yellow,regular
AMERICAN SHEET METAL,2025-05-01,2.2,5529.0,1.1333333333333335,2512.3333333333335,61.0,31.0,Yellow,,Yellow,regular
DAYTON ROGERS MFG CO,2023-09-01,2.1999999999999997,10466.0,2.825,5863.75,31.0,31.0,Yellow,,Yellow,regular
DAYTON ROGERS MFG CO,2023-12-01,2.1999999999999997,10006.0,3.033333333333333,7735.5,30.0,31.0,Yellow,,Yellow,regular
STANDARD IND MFG PARTNERS LLC,2023-12-01,2.1,8906.0,2.033333333333333,10549.833333333334,30.0,31.0,Yellow,,Yellow,regular
M & M MANUFACTURING INC,2024-01-01,2.1,8137.0,2.566666666666667,9745.0,31.0,31.0,Yellow,,Yellow,regular
AMERICAN SHEET METAL,2023-12-01,2.1,6736.0,1.7600000000000002,5063.0,61.0,31.0,Yellow,,Yellow,regular
HYDRAULICS INC,2024-02-01,2.1,6146.0,2.9166666666666665,8055.333333333333,31.0,31.0,Yellow,,Yellow,regular
GSI HIGHWAY PRODUCTS,2025-06-01,2.1,5003.0,1.5,3764.5,731.0,365.5,Yellow,,Yellow,sporadic
XTREME STRUCTURES & FABRICATIO,2024-12-01,2.1,4796.0,0.9666666666666667,2628.6666666666665,91.0,45.0,Yellow,,Yellow,sporadic
JOE TIPTON INC,2023-09-01,2.1,4058.0,2.533333333333333,5044.333333333333,62.0,31.0,Yellow,,Yellow,regular
BENTINTOSHAPE LLC,2023-09-01,2.1,2987.0,2.225,3725.75,31.0,31.0,Yellow,,Yellow,regular
THERMAPLATE,2025-05-01,2.0999999999999996,7049.0,2.2,9537.166666666666,61.0,31.0,Yellow,,Yellow,regular
MCHONE METAL FABRICATORS INC,2024-01-01,2.0,13461.0,2.85,12887.833333333334,31.0,31.0,Yellow,,Yellow,regular
NEE'S MACHINE,2023-09-01,2.0,11002.0,1.15,6560.5,62.0,30.0,Yellow,,Yellow,regular
CRAFTMASTERS LASER & FABRICATI,2023-09-01,2.0,10816.0,2.7,10844.0,31.0,31.0,Yellow,,Yellow,regular
EKLUND'S INC,2023-08-01,2.0,8379.0,2.1,6360.5,61.0,31.0,Yellow,,Yellow,regular
A+ FABRICATION,2024-01-01,2.0,6414.0,2.6666666666666665,6641.166666666667,61.0,31.0,Yellow,,Yellow,regular
