Account Name,,Date,Shipped Weight,Net Sales
GENERAL STEEL WAREHOUSE,,2/1/25,0,$686 
GENERAL STEEL WAREHOUSE,,3/1/25,1,"$6,276 "
GENERAL STEEL WAREHOUSE,,4/1/25,0.1,"$1,140 "
GENERAL STEEL WAREHOUSE,,6/1/23,0.6,"$3,753 "
GENERAL STEEL WAREHOUSE,,6/1/23,0.4,"$3,768 "
GENERAL STEEL WAREHOUSE,,7/1/23,0.9,"$7,383 "
GENERAL STEEL WAREHOUSE,,8/1/23,1.1,"$7,017 "
GENERAL STEEL WAREHOUSE,,9/1/23,1.5,"$9,686 "
GENERAL STEEL WAREHOUSE,,10/1/23,0.5,"$3,081 "
GENERAL STEEL WAREHOUSE,,11/1/23,1.3,"$8,543 "
GENERAL STEEL WAREHOUSE,,12/1/23,0.1,$446 
GENERAL STEEL WAREHOUSE,,1/1/24,0.1,"$1,353 "
GENERAL STEEL WAREHOUSE,,2/1/24,0.2,"$1,589 "
GENERAL STEEL WAREHOUSE,,3/1/24,0.2,"$1,812 "
GENERAL STEEL WAREHOUSE,,4/1/24,0.5,"$4,326 "
GENERAL STEEL WAREHOUSE,,5/1/24,0.6,"$3,974 "
GENERAL STEEL WAREHOUSE,,6/1/24,0.4,"$3,786 "
GENERAL STEEL WAREHOUSE,,7/1/24,0.1,"$1,002 "
GENERAL STEEL WAREHOUSE,,8/1/24,0,$306 
GENERAL STEEL WAREHOUSE,,9/1/24,0.3,"$1,920 "
GENERAL STEEL WAREHOUSE,,10/1/24,0.4,"$2,893 "
GENERAL STEEL WAREHOUSE,,1/1/25,0.2,"$1,476 "
GENERAL STEEL WAREHOUSE,,4/1/25,0.6,"$3,759 "
GENERAL STEEL WAREHOUSE,,6/1/23,0.9,"$6,299 "
GENERAL STEEL WAREHOUSE,,8/1/23,0.2,"$1,433 "
GENERAL STEEL WAREHOUSE,,8/1/23,0.4,"$2,230 "
GENERAL STEEL WAREHOUSE,,9/1/23,1,"$5,991 "
GENERAL STEEL WAREHOUSE,,11/1/23,0,($300)
GENERAL STEEL WAREHOUSE,,11/1/23,1.2,"$7,687 "
GENERAL STEEL WAREHOUSE,,12/1/23,0.7,"$3,769 "
GENERAL STEEL WAREHOUSE,,1/1/24,0.5,"$2,691 "
GENERAL STEEL WAREHOUSE,,3/1/24,0.2,"$1,731 "
GENERAL STEEL WAREHOUSE,,4/1/24,0.7,"$4,361 "
GENERAL STEEL WAREHOUSE,,5/1/24,0.6,"$4,125 "
GENERAL STEEL WAREHOUSE,,6/1/24,0.2,"$1,005 "
GENERAL STEEL WAREHOUSE,,8/1/24,0.6,"$4,573 "
GENERAL STEEL WAREHOUSE,,10/1/24,2.5,"$16,764 "
GENERAL STEEL WAREHOUSE,,12/1/24,0.5,"$3,253 "
GENERAL STEEL WAREHOUSE,,1/1/25,1.4,"$9,351 "
GENERAL STEEL WAREHOUSE,,4/1/25,0.3,"$2,094 "
GENERAL STEEL WAREHOUSE,,6/1/25,0.2,"$1,481 "
GENERAL STEEL WAREHOUSE,,6/1/25,0.8,"$5,305 "
GENERAL STEEL WAREHOUSE,,10/1/23,1.7,"$2,142 "
GENERAL STEEL WAREHOUSE,,7/1/24,1.5,"$1,938 "
GENERAL STEEL WAREHOUSE,,1/1/25,1.9,"$2,111 "
GENERAL STEEL WAREHOUSE,,2/1/25,-0.3,($278)
GENERAL STEEL WAREHOUSE,,8/1/23,4.6,"$5,789 "
GENERAL STEEL WAREHOUSE,,9/1/23,7.4,"$9,515 "
GENERAL STEEL WAREHOUSE,,11/1/23,1.7,"$2,386 "
GENERAL STEEL WAREHOUSE,,10/1/23,1,"$3,182 "
GENERAL STEEL WAREHOUSE,,5/1/24,-0.2,"($1,227)"
GENERAL STEEL WAREHOUSE,,5/1/24,0.2,"$1,227 "
GENERAL STEEL WAREHOUSE,,7/1/24,0.5,"$1,386 "
GENERAL STEEL WAREHOUSE,,6/1/23,1.2,"$4,597 "
GENERAL STEEL WAREHOUSE,,7/1/23,0.4,"$1,444 "
GENERAL STEEL WAREHOUSE,,8/1/23,3,"$9,881 "
GENERAL STEEL WAREHOUSE,,9/1/23,2.5,"$8,624 "
GENERAL STEEL WAREHOUSE,,10/1/23,0.1,$595 
GENERAL STEEL WAREHOUSE,,10/1/23,0.1,$343 
GENERAL STEEL WAREHOUSE,,11/1/23,1.2,"$4,515 "
GENERAL STEEL WAREHOUSE,,12/1/23,0.6,"$2,439 "
GENERAL STEEL WAREHOUSE,,12/1/23,1,"$4,087 "
GENERAL STEEL WAREHOUSE,,1/1/24,-0.4,"($1,430)"
GENERAL STEEL WAREHOUSE,,1/1/24,0,$265 
GENERAL STEEL WAREHOUSE,,1/1/24,1.1,"$4,111 "
GENERAL STEEL WAREHOUSE,,2/1/24,1.8,"$7,442 "
GENERAL STEEL WAREHOUSE,,3/1/24,1.8,"$6,274 "
GENERAL STEEL WAREHOUSE,,4/1/24,0.9,"$3,907 "
GENERAL STEEL WAREHOUSE,,5/1/24,-0.1,($328)
GENERAL STEEL WAREHOUSE,,5/1/24,0.2,"$1,537 "
GENERAL STEEL WAREHOUSE,,5/1/24,0.2,$725 
GENERAL STEEL WAREHOUSE,,5/1/24,0.1,$390 
GENERAL STEEL WAREHOUSE,,6/1/24,2,"$4,481 "
GENERAL STEEL WAREHOUSE,,7/1/24,0.3,$743 
GENERAL STEEL WAREHOUSE,,8/1/24,0.7,"$2,483 "
GENERAL STEEL WAREHOUSE,,9/1/24,1.8,"$4,591 "
GENERAL STEEL WAREHOUSE,,10/1/24,0.3,$758 
GENERAL STEEL WAREHOUSE,,11/1/24,0,$113 
GENERAL STEEL WAREHOUSE,,11/1/24,0.6,"$1,520 "
GENERAL STEEL WAREHOUSE,,12/1/24,3.3,"$7,248 "
GENERAL STEEL WAREHOUSE,,1/1/25,0.8,"$1,972 "
GENERAL STEEL WAREHOUSE,,2/1/25,0.2,$565 
GENERAL STEEL WAREHOUSE,,4/1/25,0.2,$677 
GENERAL STEEL WAREHOUSE,,5/1/25,1.1,"$3,078 "
GENERAL STEEL WAREHOUSE,,6/1/25,0.4,"$1,072 "
GENERAL STEEL WAREHOUSE,,6/1/25,0.4,"$1,410 "
GENERAL STEEL WAREHOUSE,,8/1/23,0.5,"$1,431 "
GENERAL STEEL WAREHOUSE,,12/1/23,1.3,"$5,859 "
GENERAL STEEL WAREHOUSE,,6/1/25,3.8,"$6,736 "
GENERAL STEEL WAREHOUSE,,6/1/25,2,"$3,700 "
GENERAL STEEL WAREHOUSE,,7/1/24,0.3,$829 
GENERAL STEEL WAREHOUSE,,8/1/24,0.3,$854 
GENERAL STEEL WAREHOUSE,,6/1/24,0.3,"$1,000 "
GENERAL STEEL WAREHOUSE,,6/1/23,0.1,$916 
GENERAL STEEL WAREHOUSE,,6/1/23,1.1,"$2,514 "
GENERAL STEEL WAREHOUSE,,8/1/23,0.2,"$1,097 "
GENERAL STEEL WAREHOUSE,,10/1/23,1.1,"$5,290 "
GENERAL STEEL WAREHOUSE,,12/1/23,1.3,"$3,818 "
GENERAL STEEL WAREHOUSE,,3/1/24,0.3,$763 
GENERAL STEEL WAREHOUSE,,6/1/24,0.3,$743 
GENERAL STEEL WAREHOUSE,,8/1/24,0.1,$166 
GENERAL STEEL WAREHOUSE,,10/1/24,0.4,$742 
GENERAL STEEL WAREHOUSE,,1/1/25,0.3,$833 
GENERAL STEEL WAREHOUSE,,6/1/25,0.3,$479 
GENERAL STEEL WAREHOUSE,,3/1/24,0.1,$302 
GENERAL STEEL WAREHOUSE,,6/1/23,0.2,"$2,313 "
GENERAL STEEL WAREHOUSE,,9/1/23,1,"$3,992 "
GENERAL STEEL WAREHOUSE,,10/1/23,0.6,"$2,409 "
GENERAL STEEL WAREHOUSE,,6/1/23,2,"$9,933 "
GENERAL STEEL WAREHOUSE,,7/1/23,0,($98)
GENERAL STEEL WAREHOUSE,,7/1/23,2.5,"$11,732 "
GENERAL STEEL WAREHOUSE,,8/1/23,8.5,"$34,063 "
GENERAL STEEL WAREHOUSE,,9/1/23,4.8,"$18,754 "
GENERAL STEEL WAREHOUSE,,10/1/23,8.6,"$36,930 "
GENERAL STEEL WAREHOUSE,,11/1/23,4.7,"$17,837 "
GENERAL STEEL WAREHOUSE,,12/1/23,3.6,"$13,649 "
GENERAL STEEL WAREHOUSE,,1/1/24,4.7,"$17,580 "
GENERAL STEEL WAREHOUSE,,2/1/24,2.9,"$10,734 "
GENERAL STEEL WAREHOUSE,,3/1/24,0.4,"$1,548 "
GENERAL STEEL WAREHOUSE,,4/1/24,0,($64)
GENERAL STEEL WAREHOUSE,,4/1/24,0.1,$449 
GENERAL STEEL WAREHOUSE,,5/1/24,2.7,"$10,061 "
GENERAL STEEL WAREHOUSE,,5/1/24,0.3,"$1,176 "
GENERAL STEEL WAREHOUSE,,6/1/24,0.6,"$2,648 "
GENERAL STEEL WAREHOUSE,,7/1/24,3.3,"$12,737 "
GENERAL STEEL WAREHOUSE,,8/1/24,4.8,"$18,063 "
GENERAL STEEL WAREHOUSE,,9/1/24,2.1,"$7,565 "
GENERAL STEEL WAREHOUSE,,10/1/24,5.7,"$20,512 "
GENERAL STEEL WAREHOUSE,,11/1/24,3.7,"$13,268 "
GENERAL STEEL WAREHOUSE,,12/1/24,0.5,"$2,074 "
GENERAL STEEL WAREHOUSE,,1/1/25,0.9,"$3,094 "
GENERAL STEEL WAREHOUSE,,2/1/25,0.9,"$3,062 "
GENERAL STEEL WAREHOUSE,,3/1/25,1.7,"$5,644 "
GENERAL STEEL WAREHOUSE,,4/1/25,0,$222 
GENERAL STEEL WAREHOUSE,,5/1/25,0.7,"$2,158 "
GENERAL STEEL WAREHOUSE,,6/1/25,1.3,"$5,026 "
GENERAL STEEL WAREHOUSE,,6/1/23,0.7,"$6,697 "
GENERAL STEEL WAREHOUSE,,6/1/23,0.1,$951 
GENERAL STEEL WAREHOUSE,,8/1/23,1.5,"$11,033 "
GENERAL STEEL WAREHOUSE,,9/1/23,1,"$7,665 "
GENERAL STEEL WAREHOUSE,,10/1/23,0.4,"$2,617 "
GENERAL STEEL WAREHOUSE,,12/1/23,1,"$6,270 "
GENERAL STEEL WAREHOUSE,,1/1/24,1,"$4,596 "
GENERAL STEEL WAREHOUSE,,2/1/24,0.3,"$1,709 "
GENERAL STEEL WAREHOUSE,,3/1/24,1,"$4,557 "
GENERAL STEEL WAREHOUSE,,4/1/24,0.7,"$3,997 "
GENERAL STEEL WAREHOUSE,,5/1/24,2.3,"$12,397 "
GENERAL STEEL WAREHOUSE,,5/1/24,0.8,"$3,776 "
GENERAL STEEL WAREHOUSE,,6/1/24,3.9,"$22,468 "
GENERAL STEEL WAREHOUSE,,7/1/24,2.1,"$12,541 "
GENERAL STEEL WAREHOUSE,,8/1/24,2.1,"$13,479 "
GENERAL STEEL WAREHOUSE,,9/1/24,0.8,"$4,627 "
GENERAL STEEL WAREHOUSE,,10/1/24,2.2,"$11,030 "
GENERAL STEEL WAREHOUSE,,11/1/24,0.9,"$4,624 "
GENERAL STEEL WAREHOUSE,,12/1/24,0.8,"$3,989 "
GENERAL STEEL WAREHOUSE,,1/1/25,0.7,"$3,645 "
GENERAL STEEL WAREHOUSE,,2/1/25,0.2,"$1,108 "
GENERAL STEEL WAREHOUSE,,3/1/25,0.2,"$1,048 "
GENERAL STEEL WAREHOUSE,,5/1/25,0.3,"$1,882 "
GENERAL STEEL WAREHOUSE,,6/1/25,0.4,"$2,346 "
GENERAL STEEL WAREHOUSE,,6/1/25,0.4,"$1,641 "
GENERAL STEEL WAREHOUSE,,7/1/23,0,$505 
GENERAL STEEL WAREHOUSE,,8/1/23,4.5,"$26,931 "
GENERAL STEEL WAREHOUSE,,9/1/23,1.5,"$11,365 "
GENERAL STEEL WAREHOUSE,,11/1/23,0.5,"$2,852 "
GENERAL STEEL WAREHOUSE,,1/1/24,0.9,"$4,886 "
GENERAL STEEL WAREHOUSE,,2/1/24,0.1,$710 
GENERAL STEEL WAREHOUSE,,3/1/24,0.3,"$1,887 "
GENERAL STEEL WAREHOUSE,,4/1/24,0.2,"$1,369 "
GENERAL STEEL WAREHOUSE,,5/1/24,0.4,"$2,210 "
GENERAL STEEL WAREHOUSE,,5/1/24,0.1,$575 
GENERAL STEEL WAREHOUSE,,6/1/24,1,"$7,365 "
GENERAL STEEL WAREHOUSE,,7/1/24,0,$486 
GENERAL STEEL WAREHOUSE,,7/1/24,0.6,"$3,025 "
GENERAL STEEL WAREHOUSE,,8/1/24,0.2,$917 
GENERAL STEEL WAREHOUSE,,9/1/24,1.7,"$9,587 "
GENERAL STEEL WAREHOUSE,,10/1/24,0.2,$873 
GENERAL STEEL WAREHOUSE,,12/1/24,-0.3,"($1,755)"
GENERAL STEEL WAREHOUSE,,12/1/24,0.4,"$1,690 "
GENERAL STEEL WAREHOUSE,,2/1/25,0.2,"$1,302 "
GENERAL STEEL WAREHOUSE,,6/1/25,0,$480 
GENERAL STEEL WAREHOUSE,,7/1/23,0.5,"$5,614 "
GENERAL STEEL WAREHOUSE,,4/1/24,22.3,"$21,447 "
GENERAL STEEL WAREHOUSE,,7/1/24,0,($290)
GENERAL STEEL WAREHOUSE,,8/1/24,1,"$1,033 "
GENERAL STEEL WAREHOUSE,,8/1/24,1.2,"$1,240 "
GENERAL STEEL WAREHOUSE,,6/1/23,0.4,"$2,006 "
GENERAL STEEL WAREHOUSE,,7/1/23,0.5,"$2,313 "
GENERAL STEEL WAREHOUSE,,7/1/23,0.6,"$3,746 "
GENERAL STEEL WAREHOUSE,,8/1/23,1,"$4,424 "
GENERAL STEEL WAREHOUSE,,9/1/23,8.7,"$33,439 "
GENERAL STEEL WAREHOUSE,,10/1/23,0.8,"$3,273 "
GENERAL STEEL WAREHOUSE,,11/1/23,5.2,"$19,090 "
GENERAL STEEL WAREHOUSE,,12/1/23,4,"$16,799 "
GENERAL STEEL WAREHOUSE,,1/1/24,0.3,"$1,014 "
GENERAL STEEL WAREHOUSE,,2/1/24,4,"$14,260 "
GENERAL STEEL WAREHOUSE,,3/1/24,1.1,"$5,060 "
GENERAL STEEL WAREHOUSE,,4/1/24,2,"$7,421 "
GENERAL STEEL WAREHOUSE,,5/1/24,2.3,"$8,538 "
GENERAL STEEL WAREHOUSE,,5/1/24,1.7,"$6,131 "
GENERAL STEEL WAREHOUSE,,7/1/24,0.7,"$2,573 "
GENERAL STEEL WAREHOUSE,,8/1/24,2,"$7,293 "
GENERAL STEEL WAREHOUSE,,9/1/24,1.7,"$6,492 "
GENERAL STEEL WAREHOUSE,,1/1/25,1.1,"$3,807 "
GENERAL STEEL WAREHOUSE,,2/1/25,1.7,"$5,298 "
GENERAL STEEL WAREHOUSE,,4/1/25,3.1,"$10,083 "
GENERAL STEEL WAREHOUSE,,5/1/25,0.1,"$1,051 "
GENERAL STEEL WAREHOUSE,,6/1/25,1.3,"$4,930 "
GENERAL STEEL WAREHOUSE,,6/1/25,2.2,"$7,079 "
CANNON INDUSTRIES,,7/1/23,1.9,"$2,024 "
CANNON INDUSTRIES,,11/1/23,0.8,"$1,003 "
CANNON INDUSTRIES,,1/1/24,0.8,"$1,082 "
CANNON INDUSTRIES,,2/1/24,2.5,"$3,380 "
CANNON INDUSTRIES,,4/1/24,4.3,"$4,580 "
CANNON INDUSTRIES,,5/1/24,2.5,"$3,052 "
CANNON INDUSTRIES,,7/1/24,0.8,$954 
CANNON INDUSTRIES,,8/1/24,4.5,"$5,544 "
CANNON INDUSTRIES,,2/1/25,0.8,"$1,065 "
CANNON INDUSTRIES,,4/1/25,0.8,"$1,209 "
CANNON INDUSTRIES,,6/1/25,2.6,"$3,241 "
CANNON INDUSTRIES,,6/1/23,2.8,"$3,578 "
CANNON INDUSTRIES,,7/1/23,1.5,"$1,878 "
CANNON INDUSTRIES,,8/1/23,6.8,"$7,032 "
CANNON INDUSTRIES,,9/1/23,7.7,"$7,868 "
CANNON INDUSTRIES,,10/1/23,2.5,"$2,661 "
CANNON INDUSTRIES,,11/1/23,11.2,"$12,523 "
CANNON INDUSTRIES,,1/1/24,6.3,"$8,331 "
CANNON INDUSTRIES,,2/1/24,3.7,"$4,798 "
CANNON INDUSTRIES,,4/1/24,0,($689)
CANNON INDUSTRIES,,4/1/24,6.3,"$7,446 "
CANNON INDUSTRIES,,5/1/24,0,($368)
CANNON INDUSTRIES,,7/1/24,19.4,"$18,833 "
CANNON INDUSTRIES,,8/1/24,3.8,"$3,721 "
CANNON INDUSTRIES,,10/1/24,5,"$4,155 "
CANNON INDUSTRIES,,5/1/25,7.5,"$8,083 "
CANNON INDUSTRIES,,5/1/25,2.6,"$2,710 "
CANNON INDUSTRIES,,6/1/25,5,"$5,555 "
CANNON INDUSTRIES,,7/1/23,0.8,$912 
CANNON INDUSTRIES,,11/1/23,2.2,"$2,777 "
CANNON INDUSTRIES,,1/1/24,2.5,"$3,772 "
CANNON INDUSTRIES,,12/1/24,2.3,"$2,689 "
CANNON INDUSTRIES,,5/1/25,2.6,"$3,739 "
CANNON INDUSTRIES,,6/1/23,1.2,"$1,608 "
CANNON INDUSTRIES,,7/1/23,1.6,"$5,825 "
CANNON INDUSTRIES,,8/1/23,0.8,"$2,888 "
CANNON INDUSTRIES,,1/1/24,0.4,"$1,597 "
CANNON INDUSTRIES,,12/1/24,2.6,"$8,172 "
CANNON INDUSTRIES,,6/1/25,2.9,"$9,004 "
CANNON INDUSTRIES,,6/1/23,7.1,"$9,091 "
CANNON INDUSTRIES,,6/1/23,3.2,"$4,185 "
CANNON INDUSTRIES,,7/1/23,1.5,"$1,948 "
CANNON INDUSTRIES,,12/1/23,2.6,"$3,456 "
CANNON INDUSTRIES,,12/1/23,7.7,"$8,837 "
CANNON INDUSTRIES,,1/1/24,3.8,"$4,416 "
CANNON INDUSTRIES,,7/1/24,6.6,"$6,849 "
CANNON INDUSTRIES,,8/1/24,4.3,"$3,784 "
CANNON INDUSTRIES,,10/1/24,2.9,"$2,490 "
CANNON INDUSTRIES,,11/1/24,5.2,"$4,504 "
CANNON INDUSTRIES,,12/1/24,10.2,"$8,638 "
CANNON INDUSTRIES,,1/1/25,3.2,"$3,034 "
CANNON INDUSTRIES,,3/1/25,1.3,"$1,443 "
CANNON INDUSTRIES,,4/1/25,1.9,"$3,085 "
CANNON INDUSTRIES,,5/1/25,5.2,"$5,848 "
UNIQUE MACHINE CO,,9/1/23,0.1,$757 
UNIQUE MACHINE CO,,9/1/23,0.1,$660 
UNIQUE MACHINE CO,,10/1/23,0.1,$616 
UNIQUE MACHINE CO,,10/1/23,0.1,$661 
UNIQUE MACHINE CO,,12/1/23,0.2,"$1,187 "
UNIQUE MACHINE CO,,1/1/24,0.1,$876 
UNIQUE MACHINE CO,,3/1/24,0,$238 
UNIQUE MACHINE CO,,5/1/24,0,$322 
UNIQUE MACHINE CO,,8/1/24,0.1,$653 
UNIQUE MACHINE CO,,9/1/24,0.2,"$1,265 "
UNIQUE MACHINE CO,,1/1/25,0.2,"$1,681 "
UNIQUE MACHINE CO,,4/1/25,0.1,$940 
UNIQUE MACHINE CO,,4/1/25,0.2,"$1,693 "
UNIQUE MACHINE CO,,9/1/24,0.1,$763 
UNIQUE MACHINE CO,,4/1/25,0.1,$791 
UNIQUE MACHINE CO,,10/1/23,0.1,"$1,462 "
UNIQUE MACHINE CO,,12/1/23,0.1,$902 
UNIQUE MACHINE CO,,12/1/23,0.1,"$1,070 "
UNIQUE MACHINE CO,,1/1/24,-0.1,($572)
UNIQUE MACHINE CO,,1/1/24,0.1,$792 
UNIQUE MACHINE CO,,3/1/24,0.1,$429 
UNIQUE MACHINE CO,,4/1/24,0.1,"$1,165 "
UNIQUE MACHINE CO,,6/1/24,0.3,"$2,416 "
UNIQUE MACHINE CO,,8/1/24,0.6,"$2,924 "
UNIQUE MACHINE CO,,10/1/24,0.1,$829 
UNIQUE MACHINE CO,,2/1/25,0.1,"$1,215 "
UNIQUE MACHINE CO,,10/1/23,0.4,"$1,511 "
UNIQUE MACHINE CO,,11/1/24,0.1,$269 
UNIQUE MACHINE CO,,9/1/23,0.1,$372 
UNIQUE MACHINE CO,,11/1/23,0,$258 
UNIQUE MACHINE CO,,10/1/24,0.2,"$1,790 "
UNIQUE MACHINE CO,,11/1/24,0.2,"$1,561 "
UNIQUE MACHINE CO,,2/1/25,0.2,"$1,354 "
UNIQUE MACHINE CO,,3/1/24,0.1,$808 
UNIQUE MACHINE CO,,5/1/24,0.1,"$1,854 "
UNIQUE MACHINE CO,,6/1/24,0.1,"$1,966 "
VENT A HOOD CO,,10/1/23,6,"$14,180 "
VENT A HOOD CO,,11/1/23,5.5,"$12,927 "
VENT A HOOD CO,,3/1/24,1.5,$0 
VENT A HOOD CO,,6/1/23,3.8,"$26,241 "
VENT A HOOD CO,,6/1/23,4.2,"$26,369 "
VENT A HOOD CO,,6/1/23,0,"($1,391)"
VENT A HOOD CO,,6/1/23,15.5,"$105,546 "
VENT A HOOD CO,,6/1/23,5.4,"$34,882 "
VENT A HOOD CO,,7/1/23,-1.3,"($9,240)"
VENT A HOOD CO,,7/1/23,-1.3,"($8,379)"
VENT A HOOD CO,,7/1/23,9.1,"$55,294 "
VENT A HOOD CO,,7/1/23,9.9,"$62,211 "
VENT A HOOD CO,,7/1/23,7.6,"$48,562 "
VENT A HOOD CO,,7/1/23,0.6,"$3,084 "
VENT A HOOD CO,,7/1/23,4.8,"$32,592 "
VENT A HOOD CO,,8/1/23,0,($251)
VENT A HOOD CO,,8/1/23,2.2,"$14,592 "
VENT A HOOD CO,,8/1/23,14.9,"$91,223 "
VENT A HOOD CO,,8/1/23,2,"$9,559 "
VENT A HOOD CO,,8/1/23,11.4,"$77,764 "
VENT A HOOD CO,,8/1/23,5.5,"$35,263 "
VENT A HOOD CO,,9/1/23,-1.4,"($8,402)"
VENT A HOOD CO,,9/1/23,2.7,"$17,980 "
VENT A HOOD CO,,9/1/23,17.7,"$108,532 "
VENT A HOOD CO,,9/1/23,1.2,"$5,782 "
VENT A HOOD CO,,9/1/23,0.9,"$4,240 "
VENT A HOOD CO,,9/1/23,2.1,"$13,263 "
VENT A HOOD CO,,10/1/23,-3.7,"($22,565)"
VENT A HOOD CO,,10/1/23,2.2,"$14,578 "
VENT A HOOD CO,,10/1/23,3.8,"$23,001 "
VENT A HOOD CO,,10/1/23,-2.2,"($10,640)"
VENT A HOOD CO,,10/1/23,16.4,"$110,819 "
VENT A HOOD CO,,11/1/23,7.1,"$46,404 "
VENT A HOOD CO,,11/1/23,4.7,"$28,454 "
VENT A HOOD CO,,11/1/23,8.4,"$50,625 "
VENT A HOOD CO,,11/1/23,5.9,"$38,790 "
VENT A HOOD CO,,12/1/23,7,"$42,682 "
VENT A HOOD CO,,12/1/23,0.5,"$3,201 "
VENT A HOOD CO,,12/1/23,0.5,"$3,201 "
VENT A HOOD CO,,1/1/24,2.6,"$16,283 "
VENT A HOOD CO,,1/1/24,6.8,"$39,201 "
VENT A HOOD CO,,1/1/24,8.5,"$49,194 "
VENT A HOOD CO,,1/1/24,1.7,"$10,264 "
VENT A HOOD CO,,1/1/24,-0.7,"($4,447)"
VENT A HOOD CO,,1/1/24,-0.5,"($3,201)"
VENT A HOOD CO,,1/1/24,0.7,"$4,447 "
VENT A HOOD CO,,1/1/24,20.8,"$128,694 "
VENT A HOOD CO,,2/1/24,2.3,"$12,631 "
VENT A HOOD CO,,2/1/24,-0.5,"($3,201)"
VENT A HOOD CO,,3/1/24,-1.4,"($7,840)"
VENT A HOOD CO,,3/1/24,1.9,"$11,542 "
VENT A HOOD CO,,3/1/24,5.7,"$31,213 "
VENT A HOOD CO,,3/1/24,4.1,"$23,072 "
VENT A HOOD CO,,3/1/24,5.6,"$32,154 "
VENT A HOOD CO,,3/1/24,11.3,"$69,477 "
VENT A HOOD CO,,4/1/24,2.7,"$16,688 "
VENT A HOOD CO,,4/1/24,1.3,"$8,134 "
VENT A HOOD CO,,4/1/24,10.4,"$60,012 "
VENT A HOOD CO,,4/1/24,2.9,"$16,305 "
VENT A HOOD CO,,5/1/24,11.3,"$71,395 "
VENT A HOOD CO,,6/1/24,6.8,"$39,533 "
VENT A HOOD CO,,6/1/24,5.8,"$33,287 "
VENT A HOOD CO,,6/1/24,3.2,"$20,141 "
VENT A HOOD CO,,7/1/24,-0.7,"($4,048)"
VENT A HOOD CO,,7/1/24,-0.5,"($2,604)"
VENT A HOOD CO,,7/1/24,3.4,"$20,650 "
VENT A HOOD CO,,7/1/24,4.5,"$25,493 "
VENT A HOOD CO,,7/1/24,12.6,"$72,279 "
VENT A HOOD CO,,7/1/24,0.5,"$2,198 "
VENT A HOOD CO,,8/1/24,1.3,"$7,819 "
VENT A HOOD CO,,8/1/24,3.5,"$21,301 "
VENT A HOOD CO,,8/1/24,4.7,"$25,902 "
VENT A HOOD CO,,9/1/24,-1.4,"($7,509)"
VENT A HOOD CO,,9/1/24,5.1,"$30,657 "
VENT A HOOD CO,,9/1/24,6.6,"$37,514 "
VENT A HOOD CO,,9/1/24,16.6,"$94,137 "
VENT A HOOD CO,,9/1/24,21.8,"$139,393 "
VENT A HOOD CO,,10/1/24,7.9,"$44,185 "
VENT A HOOD CO,,10/1/24,0.8,"$4,910 "
VENT A HOOD CO,,10/1/24,10,"$64,091 "
VENT A HOOD CO,,11/1/24,-0.7,"($3,932)"
VENT A HOOD CO,,11/1/24,1.2,"$7,057 "
VENT A HOOD CO,,11/1/24,3.5,"$21,628 "
VENT A HOOD CO,,11/1/24,5.9,"$33,601 "
VENT A HOOD CO,,11/1/24,5.4,"$31,536 "
VENT A HOOD CO,,12/1/24,-0.9,"($5,243)"
VENT A HOOD CO,,12/1/24,-3.9,"($22,140)"
VENT A HOOD CO,,12/1/24,-10.8,"($62,715)"
VENT A HOOD CO,,12/1/24,1.2,"$6,994 "
VENT A HOOD CO,,12/1/24,3.8,"$21,448 "
VENT A HOOD CO,,12/1/24,8.2,"$46,484 "
VENT A HOOD CO,,12/1/24,10.8,"$62,718 "
VENT A HOOD CO,,12/1/24,3.2,"$20,878 "
VENT A HOOD CO,,12/1/24,11.8,"$68,135 "
VENT A HOOD CO,,1/1/25,0,"($3,334)"
VENT A HOOD CO,,1/1/25,22.5,"$144,651 "
VENT A HOOD CO,,2/1/25,-1.2,"($6,577)"
VENT A HOOD CO,,2/1/25,8,"$44,940 "
VENT A HOOD CO,,2/1/25,7,"$39,966 "
VENT A HOOD CO,,2/1/25,20.2,"$115,922 "
VENT A HOOD CO,,2/1/25,-4.7,"($30,175)"
VENT A HOOD CO,,2/1/25,14.8,"$93,657 "
VENT A HOOD CO,,2/1/25,3.2,"$18,401 "
VENT A HOOD CO,,2/1/25,2.4,"$13,820 "
VENT A HOOD CO,,3/1/25,-2.2,"($13,494)"
VENT A HOOD CO,,3/1/25,2.9,"$17,552 "
VENT A HOOD CO,,3/1/25,9.4,"$59,414 "
VENT A HOOD CO,,4/1/25,-1.2,"($6,905)"
VENT A HOOD CO,,4/1/25,-2,"($11,052)"
VENT A HOOD CO,,4/1/25,3.2,"$18,398 "
VENT A HOOD CO,,5/1/25,2.7,"$16,441 "
VENT A HOOD CO,,5/1/25,3.3,"$20,179 "
VENT A HOOD CO,,5/1/25,4.9,"$27,389 "
VENT A HOOD CO,,5/1/25,9,"$50,954 "
VENT A HOOD CO,,5/1/25,2,"$7,620 "
VENT A HOOD CO,,5/1/25,8.9,"$57,041 "
VENT A HOOD CO,,5/1/25,0.4,"$1,631 "
VENT A HOOD CO,,6/1/25,3.7,"$23,027 "
VENT A HOOD CO,,6/1/25,6.9,"$39,631 "
VENT A HOOD CO,,6/1/25,2.7,"$15,510 "
BOWIE INDUSTRIES INC,,2/1/24,0.1,"$1,292 "
